id	name	class	stars	eddie	awakenable	talismans	basic	power	passive	fury
shaman-the-bird-warrior	Shaman 'The Bird'	Warrior	4	false	false	WSW	"• Deals physical damage to a single target.
• Increase ATK of allies for 2 turns if the enemy has a Shield."	"• Deal physical damage to all enemies that increases based on your MISSING HP.
• 50% Chance to Critically Strike.
• Remove all Immunity and Vanish effects, including Golden effects, from all enemies if at 75% HP or below.
• Inflict up to 3 Marks and 3 Perfect Bleeds on each enemy for 2 turns.
• 50% Chance to gain an Extra Turn.
• Take 35% of CURRENT HP as True Damage.
• Cannot fall below 1 HP while using this skill."	""	"• Deals physical and magic damage to all enemies.
• Permadeath all enemies for 3 turns."
shardborne-assassin	Shardborne	Assassin	4	false	false	WWW	"• Deals 3 hits of physical damage to a single target.
• 75% Chance to permanently Increase ATK, MAGIC, DEF, and MR for self and permanently Decrease ATK, MAGIC, DEF, and MR of the enemy by 5%.
• Increase Negative Effect Duration on the target by 1 turn if the target is inflicted with a Burn effect."	"• Deals 5 hits of physical damage to all enemies.
• Inflict Perfect Crave on all enemies for 1 turn.
• Inflict HP Drain on all enemies for 3 turns.
• Instantly gain an Extra Turn."	"After an enemy gains an Extra Turn inflict Stop and Perfect Silence on them for 2 turns"	""
shardborne-gunner	Shardborne	Gunner	4	false	false	GGG	"• Deals random damage to a single target.
• 65% Chance to grant 100% Critical Strike Chance to all allies for 1 turn.
• 40% Chance to inflict Grievous Burns on the target for 2 turns."	"• Revive all allies with 50% HP.
• Grant a Random Shield to each ally for 1 turn.
• Consume all burns on all enemies."	"Remove all Immunity effects, including Perfect Immunity and Vanish, from all enemies at the start of battle
Revive with 60% HP upon death."	""
shardborne-magus	Shardborne	Magus	4	false	false	MMM	"• Deals 3 hits of magic damage to all enemies.
• Remove Negative Effects from self and a random ally.
• 40% Chance to inflict Perfect Corruption for 2 turns.
• Remove Silver Effects from self if any enemy is inflicted with a burn effect."	"• Revive all allies with 60% HP.
• Grant Magma Shield to all allies for a turn.
• Grant Spell Vamp and Life Steal to all allies for 1 turn.
• 50% Chance to inflict Smite on each enemy for 2 turns."	"Inflict a Physical, Magic, and True Burn on each enemy for 2 turns at the start of battle
Inflict a random burn on each enemy for 2 turns at the start of your turn after the first round of battle
Grant Magic Charge to all allies for 1 turn if Magic Penetration is active on any ally at the start of your turn."	""
shardborne-sentinel	Shardborne	Sentinel	4	false	false	SGS	"• Deal 3 hits of random damage to a single target.
• Inflict Exhaust on the target for 1 turn.
• 50% Chance to Transform All Burn Effects into Flame for the duration of battle.
• 85% Chance to Remove a Beneficial Effect per hit on Perfect Hits."	"• Deals 3 hits of random damage to all enemies.
• Remove Negative Effects, including Silver Effects, from self and up to two random allies.
• Grant a Random Beneficial Effect, including Golden Effects, for each Negative Effect removed.
• Instantly gain an Extra Turn."	"Grants Immunity to Burn, Stun, Freeze, and Taunt effects to all allies."	""
shardborne-warrior	Shardborne	Warrior	4	false	false	GWG	"• Deals physical damage to a single target.
• 35% Chance to Steal All Beneficial Effects, including Golden Effects.
• Inflict 2 Blinding Burns for 1 turn.
• Damage dealt increased based on your DEF stat."	"• Deals true damage to a single target.
• Grant Ascension to all allies for 1 turn.
• Permanently Increase DEF by 5%.
• Damage dealt increased based on your DEF stats."	"Gain an Extra Turn when you kill an enemy
50% Chance to Revenge an enemy when an ally is attacked."	""
sirius-cosmic-wolf-sentinel	Sirius, Cosmic Wolf	Sentinel	3	false	false	SSS	"• Deals 3 hits of true damage to a single target.
• Inflict Taunt on the target for 1 turn.
• Inflict Heal Block on the target for 2 turns."	"• Remove Negative Effects from all allies.
• Grant HP Regen to all allies for 1 turn.
• 35% Chance to grant an Extra Turn to each ally."	"Remove a beneficial effect from a random enemy with a 25% chance to Blind all enemies for 2 turns when you take damage."	""
skuld-cosmic-valhalla-maiden-sentinel	Skuld, Cosmic Valhalla Maiden	Sentinel	5	false	false		"• Deal one hit of physical, magic and true damage to a single target that increases based on your MAX HP and their MISSING HP.
• Remove All Negative Effects, including Silver effects, from self.
• Remove all Crave, Heal Reduction and Heal Block effects, including Silver and Innate effects, from all allies.
• Heal all allies based your MAX HP and the target’s MISSING HP."	"• Deal one hit of physical, magic and true damage to each enemy that increases based on your MAX HP and their MAX HP.
• 25% Chance to Transform All Beneficial Effects, including Golden effects, on each enemy into 9 Marks for 9 turns.
• Grant an Innate Titan Shield equal to 100% of your MAX HP to all allies for the duration of battle.
• Grant Lifesteal, Spellvamp and Echo to all allies for 2 turns.
• Instantly gain an Extra Turn."	"Has Class Advantage against every enemy
Immune to Permadeath, Perfect Death, Doom, Dark Ghost, Apparition, Innate Permadeath and Max HP Reduction effects
Permanently Increase Max HP on self by +100%
Transform All Beneficial Effects, including Golden effects, on a random enemy into Passive Disable, Exhaust and Doom for 1 turn at the start of battle and at the start of your turn
Once per battle, Revive with full HP and deal 3 hits of Additional Random Damage to each enemy based on your MAX HP and their MISSING HP upon death."	""
slaughtered-daughter-warrior	Slaughtered Daughter	Warrior	4	false	false	WGW	"• Deals physical damage to a single-target.
• Inflict Ignite and Heal Block on the target for 2 turns.
• Damage dealt increases based on you DEF and SPECIAL stats."	"• Deal physical damage to a single target.
• Grant a Random Offensive Effect to self for 2 turns and Remove All Shields and Invincibility Effects, including Vanish effects, from the target before dealing damage.
• Grant a Random Offensive Effect to each ally for 2 turns and Remove All Shield and Invincibility Effects, including Vanish effects, from all enemies if the target is killed.
• Damage dealt increases based on your DEF and SPECIAL stats."	"Immune to all effects that inflict Stun, Silence, and Blind, including Golden and innate passive versions of these effects
50% Chance each turn to reduce damage taken by 80%."	""
sojobo-tengu-king-sentinel	Sōjōbō, Tengu King	Sentinel	4	false	false	SWS	"• Deal physical damage to a single target.
• Deal Additional True Damage based on your MISSING HP to the target.
• Gain a Random Offensive Effect, including Golden effects, for 2 turns.
• Gain a Random Defensive Effect, including Golden effects, for 2 turns.
• 50% Chance to inflict Shock and Stun on the target for 1 turn."	"• Remove All Negative Effects, including Silver effects, from self and a target ally.
• Permanently Increase All Stats, including Max HP, on self and the target by +25%.
• Heal self and the target based on 50% your MAX HP.
• Gain a Random Healing Effect, including Golden effects, for 2 turns.
• Gain a Random Defensive Effect, including Golden effects, for 2 turns."	"Immune to all Blind and Skill Disabling effects, including Silver and Innate effects
Grant Immunity to Block Beneficial Effects and Perfect Corruption to all allies until they die
Gain 1 Power and Endure for 1 turn when you take damage
Copy All Beneficial Effects on self to a random ally after every action
35% Chance to counterattack when you take damage."	""
soldier-eddie-gunner	Soldier Eddie	Gunner	3	true	false	GGG	"• Deals 3 hits of physical damage.
• 65% Chance to Increase Power Generation for 1 turn.
• 25% Chance to gain an Extra Turn.
• Damage dealt increases based on the target’s MAX HP.
• Deals 4 hits of physical damage to all enemies.
• 35% Chance to Lower DEF for 1 turn.
• Deals Additional Physical Damage to targets with Lowered DEF.
• Heals all allies based on their MAX HP.
• A random chance of gaining Power, Fury Meter, ATK increase, or Accuracy increase. Small chance of gaining nothing."	"• Grants Endure to an ally for 2 turns.
• Grants Immunity to an ally for 2 turns.
• Grant an Extra Turn to the target ally.
• Instantly gain an Extra Turn.
• Deals random damage to all enemies.
• Damage scales with SPECIAL stat.
• This skill Resets if you get a kill using it.
• Instantly gain an Extra Turn.
• Deals random damage to all enemies.
• 45% Chance to Lower Accuracy for 2 turns.
• Instantly gain an Extra Turn."	""	"• Deals random damage to all enemies.
• Increase Stats of allies for 3 turns.
• Damage increases based on your ATK and SPECIAL stats."
soulless-demon-assassin	Soulless Demon	Assassin	3	false	false	MMM	"• Deals magic damage to all enemies.
• 30% Chance to gain Invincibility for 1 turn."	"• Increases MAGIC of allies for 2 turns.
• Increases MR of allies for 2 turns.
• Gain an Extra Turn."	""	""
soulless-demon-magus	Soulless Demon	Magus	4	false	false	SMS	"• Deals magic damage to all enemies.
• 35% Chance to gain Thorn Shield for 2 turns.
• 35% Chance to gain Cyclone Shield for 2 turns.
•Heal self based on your MAGIC stat."	"• Grant Damage Reduction Shield to all allies for 2 turns.
• Grant HP Regen to all allies for 2 turns.
• 50% Chance to Taunt all enemies for 1 turn.
• Instantly gain an Extra Turn."	"Grants Immunity to Stat Decreasing effects for all allies, which includes: ATK, MAGIC, DEF, MR, POWER, and FURY Decreasing effects."	""
soulless-demon-sentinel	Soulless Demon	Sentinel	4	false	false	SSS	"• Deals true damage to all enemies.
• Damage increases based on your MAX HP.
• 40% Chance to Taunt for 1 turn."	"• Increase DEF and MR for 2 turns.
• Gain a Heal Shield for 2 turns.
• Heal Shield heals targets based on the damage they receive."	""	""
soulless-demon-warrior	Soulless Demon	Warrior	3	false	false	WSW	"• Deals physical damage to all enemies.
• 30% Chance to gain Invincibility for 1 turn."	"• Increase ATK of allies for 2 turns.
• Increase DEF of allies for 2 turns.
• Gain an Extra Turn."	""	""
speed-of-light-eddie-magus	Speed Of Light Eddie	Magus	3	true	false	MMM	"• Heals all allies
• Extends Duration of beneficial effects on allies.
• Heal amount is based on target’s Missing HP.
• Deals magic damage to all enemies.
• 55% Chance to Remove up to 2 Beneficial Effects from each enemy.
• 55% Chance to Transfer up to 2 Negative Effects from self to each enemy.
• Deals magic damage to all enemies.
• 75% Chance to Steals One Beneficial Effect.
• 75% Chance to Block Beneficial Effects on the enemy for 1 turn."	"• Deals magic damage to all enemies.
• Decrease Duration of Beneficial Effects on enemies by 1 turn.
• Heals self.
• Heal amount is based on the number of negative effects on all enemies.
• Deals magic damage to all enemies.
• Lower Fury Generation of enemies for 2 turns.
• Gain Max Fury if this skill kills an enemy.
• Grants a Power Shield for 2 turns.
• Grants Immunity for 2 turns.
• Instantly gain an Extra Turn.
• Power Shield reduces damage and grants 1 Power for each hit taken."	""	"• Deals magic damage to all enemies.
• Extends Duration of Negative Effects on enemies by 3 turns.
• Extends Duration of Beneficial Effects on allies by 3 turns."
storm-eddie-assassin	Storm Eddie	Assassin	3	true	false	MMM	"• Deals 3 hits of magic damage to a single target.
• Transforms Immunity and Endure effects on the target into Magic Burns.
• 50% Chance to Drain Power.
• 50% chance to Drain Fury.
• Deals 3 hits of magic damage to random enemies.
• Shocks enemies for 2 turns.
• Shock deals magic damage over time with a chance to drain Power each turn.
• Heal self and up to 3 random allies.
• 45% Chance to Increase Power Generation by 1 for 2 turns."	"• Deals 3 hits of magic damage to random enemies.
• 25% Chance to Stun on each hit.
• Increase MAGIC of random ally for 2 turns.
• Grants Magic Charge to random ally for 2 turns.
• Deals 4 hits of magic damage to random enemies.
• Consumes Burn effects on targets.
• The Consume effect deals true damage and removes the Burn effect.
• Deals 4 hits of magic damage to all enemies.
• Inflicts 2 Magic Burns for 2 turns.
• Smites all enemies for 2 turns.
• Smite greatly increases the magic damage taken by the target.
• Damage dealt increases based on the enemy’s MAX HP."	""	"• Deals 6 hits of magic damage to random enemies.
• Removes Immunity and Endure effects from all enemies.
• 75% Chance to inflict a Blinding Burn to random enemies.
• Blinding Burn deals magic damage over time with a chance to Blind the target every turn."
strong-sacrificial-heart-warrior	Strong Sacrificial Heart	Warrior	3	false	false	WWW	"• Deals physical damage to a single target."	"• Deals physical damage to all enemies.
• 15% Chance to Stun all enemies for 1 turn."	""	""
tailgunner-eddie-gunner	Tailgunner Eddie	Gunner	4	true	false	WWW	"• Deals 3 hits of physical damage.
• 50% Chance to Heal allies on each hit.
• Increase DEF for 2 turns.
• Increase MR for 2 turns.
• Deals 4 hits of physical damage to all enemies.
• 35% Chance to Lower DEF for 1 turn.
• Deals Additional Physical Damage to targets with Lowered DEF.
• Deals 3 hits of physical damage.
• 65% Chance to Increase Power Generation for 1 turn.
• 25% Chance to gain an Extra Turn.
• Damage dealt increases based on the target’s MAX HP."	"• Deals physical damage to a single target.
• 25% Chance to Critically Strike.
• Gain Endure, Invincibility, or Immunity status.
• 50% Chance for this skill to Reset and trigger its effects again.
• Deals 3 hits of physical damage to random targets.
• 20% Chance to gain an Extra Turn.
• Gain Critical Strike if a target is killed.
• Damage dealt increases based on your ATK and SPECIAL stats.
• Gain 3 Power Instantly.
• 45% Chance to Silence all enemies for 1 turn.
• 50% Chance to gain an Extra Turn."	""	"• Deals 6 hits of physical damage to all enemies.
• Grants Lifesteal status to all allies for 3 turns.
• Damage increases based on SPECIAL.
• This ability grants an Extra Turn to all allies if you get a kill."
tarobo-tengu-warden-gunner	Tarobo, Tengu Warden	Gunner	5	false	false	AAA	"• Deal one hit of physical, magic and true damage to a single target that deals 100% Increased Damage, Heals self for 50% of damage dealt and has a 35% chance to gain an Extra Turn if the target is suffering from negative effects.
• 75% Chance to inflict Taunt, Furious Burn or Time Bomb on the target for 2 Turns per hit.
• Copy All Negative Effects on the target to another random enemy.
• Grant Disruption Shield to all allies for 1 turn."	"• Remove all Passive Disable and Corruption effects, including Silver effects, from all allies.
• Grant Trap, Golden Trap, Perfect Immunity and Invincibility to all allies for 2 turns.
• Remove all Immunity and Vanish effects, including Golden effects, from all enemies and inflict Passive Disable on all enemies for 1 turn.
• Reduce Power and Fury of your opponent to zero and prevent them from generating Power and Fury for 2 turns. Fury that is already fully charged cannot be reduced."	"Grant Immunity to Burn effects to all allies
Remove All Negative Effects, including Silver effects, from self and Gain 2 Power and Ascension for 2 turns if any enemy is suffering from negative effects after every action
Remove a Random Beneficial Effect, including Golden Effects, and inflict a Random Negative Effect, including Silver Effects, on attacking enemies for 2 turns when anyone on your team takes damage
35% Chance to Extend Beneficial Effect Duration on all allies and Negative Effect Duration on all enemies by 1 when you take damage."	""
templar-crusader-eddie-magus	Templar Crusader Eddie	Magus	4	true	false	SAS	"• Deals true damage to a single target.
• Remove All Immunity Effects, including Perfect Immunity, and inflict Heal Block and Block Beneficial Effects on the target for 2 turns before dealing damage.
• Inflict Magic Burn for 2 turns.
• Transform Exhaust, Perfect Corruption and Curse effects on each ally into Ascension for 1 turn.
• Deals true damage to a single target.
• Inflict Magic Burn and Bleed on the target for 2 turns.
• Transfer Negative Effects, including Silver effects, to the target.
• Deals true damage to all enemies.
• Inflict 1 Magic Burn for 2 turns.
• 35% Chance to Cleanse all allies.
• Heal each ally based on the number of Negative Effects on the ally."	"• Heal each ally for 75% of their MAX HP.
• Remove All Negative Effects, including Silver effects, from all allies.
• Grant Invincibility, Attack Up, and Magic Up to all allies for 2 turns.
• Instantly gain an Extra Turn.
• Deals true damage to all enemies.
• Transform Immortality, Perfect Immortality and Soul Protect on all enemies into Dark Ghost for 1 turn before dealing damage.
• Inflict Magic Burn on all enemies for 2 turns.
• 50% Chance to grant Immortality to all allies for 2 turns.
• Instantly gain an Extra Turn.
• Deals true damage to all enemies.
• Remove all Shield and Damage Type Block Effects from enemies.
• Increase Duration of all Magic Burns on enemies to infinite duration.
• Instantly gain an Extra Turn."	"Grant Immunity to all Burn effects, including Silver effects, to all allies
Transform Each Beneficial Effect, including Golden effects, on a random enemy into a Toxic Burn at the start of your turn
Revive a random ally with full HP if any enemy has at least 3 or more Burn effects at the start of your turn
50% Chance to deal random damage to all enemies when you or an ally is healed
Damage dealt increases based on the amount of healing received."	""
the-alchemist-magus	The Alchemist	Magus	5	false	true	AAA	"• Deals true damage to a single target.
• Transform negative effects on allies to positive.
• 50% Chance to Transform Golden Effects on enemies into one random Silver Effect.
• Damage dealt increases the lower your CURRENT HP."	"• Deals a portion of the enemy’s MAX HP as true damage to all enemies.
• Heals all allies for 40% of their MAX HP.
• 25% Chance to inflict Doom on all enemies for 3 turns.
• Instantly gain an Extra Turn."	""	"• Deals true damage to a single target.
• Grants Soul Protect and Immunity to all allies for the remainder of the battle.
• If allies die with Soul Protect, they will gain Ghost status and remain alive for 3 turns after death or until inflicted with Permadeath."
the-ancient-mariner-magus	The Ancient Mariner	Magus	5	false	true	SSS	"• Deal magic damage to a single target.
• Remove All Immunity Effects, including Vanish and Perfect Immunity from the target.
• 85% Chance to Cleanse Taunt, Stun, Sleep, and Freeze effects and Transfer All Negative Effects, including Silver Effects from all allies to the target enemy.
• Heal all allies for 15% of your MAX HP."	"• Deal 3 hits of magic damage to all enemies.
• Remove All Golden Effects from all enemies before dealing damage.
• Inflict Punishment, Defense Down and MR Down on all enemies for 2 turns.
• Grant Defense Up and MR Up to all allies for 2 turns.
• Instantly gain an Extra Turn."	"Immune to True Damage and Burn Effects
Grant Immunity to Apparition to all allies until they die
Remove and Prevent all Invincibility, Vanish, Perfect Vanish and Perfect Heal Shield effects on all enemies until they die at the start of battle and at the start of your turn
Reduce Beneficial Effect Duration by 3 on all enemies at the start of battle and at the start of your turn."	""
the-beast-assassin	The Beast	Assassin	5	false	true	AAA	"• Deals true damage to all enemies.
• Inflicts Physical, Magic, and True Burn on all enemies for 2 turns.
• 25% Chance to Steals Beneficial Effects."	"• Deals true damage to all enemies.
• Gain Invincibility for 1 turn.
• Reduce the Max HP of enemies by 20%.
• 35% Chance to Silence enemies for 2 turns.
• 35% Chance to Curse enemies for 2 turns."	""	"• Deals true damage to all enemies.
• Inflicts 3 stacks of Fear on enemies for 5 turns.
• Fear deals true damage each turn and inflicts one instance of Toxic Burn, Seal, Exhaust, Doom, or Stun on enemies for 2 turns each tick."
the-cannoneer-gunner	The Cannoneer	Gunner	4	false	false	AGA	"• Deals random damage to either a single target OR all enemies.
• 50% Chance to inflict Crave and Heal Reduction status to the target for 2 turns.
• Heal self based on your SPECIAL stat."	"• Deals 4 hits of random damage to random targets.
• 75% Chance to Seal for 2 turns or Stun for 1 turn each enemy hit.
• 25% Chance to Critically Strike on each hit."	"Gain Sacrifice for the duration of the battle
Grants Perfect Immortality if Critical Strike status is present at the start of your turn
Sacrifice status full heals the team if the character dies with this effect active."	""
the-clairvoyant-magus	The Clairvoyant	Magus	5	false	false	MSM	"• Deals magic damage to all enemies.
• 80% Chance to Remove One Beneficial Effect from each enemy.
• 50% Chance to Remove up to 2 Golden Effects from each enemy."	"• Revive a random ally with full HP.
• Grant Damage Reduction Shield to all allies for 2 turns.
• 20% Chance to grant each ally an Extra Turn.
• Instantly gain an Extra Turn.
• 50% Chance to Refund Power Cost of the skill."	""	"• Deals magic damage to all enemies.
• Revive and Heal all allies.
• Removes Negative Effects from all allies for 3 turns.
• Instantly gain an Extra Turn."
the-count-assassin	The Count	Assassin	5	false	false	SAS	"• Deals 1 hit of physical damage and 1 hit of true damage to a single target.
• Removes Damage Type Invulnerability and Invincibility Effects from the target.
• 50% Chance to Sleep the target for 2 turns.
• 35% Chance for an Extra Turn.
• This attack does not wake targets that are asleep."	"• Revive a random dead ally with full HP.
• Grant Counter Strike and Echo to all allies for 2 turns.
• Instantly grant an Extra Turn to self and revived ally."	"Immune to Stun
Gains Revenge for the duration of battle
Grant a Damage Reduction Shield to each ally below 50% HP at the start of your turn for the duration of the battle."	""
the-count-dracula-warrior	The Count, Dracula	Warrior	5	false	false	GAG	"• Deals one hit of random damage and one hit of true damage to a single target.
• Each hit has a 50% chance to Critically Strike.
• Remove All Shields before dealing damage.
• Inflict Perfect Bleed and Perfect Disable on the target for 1 turn.
• Grant 100% Critical Strike Chance to all allies for 1 turn if any Bleed effect is present on the target.
• Damage dealt does not wake targets inflicted with Sleep or Perfect Sleep and increases based on your CURRENT HP."	"• Deals one hit of random damage and one hit of true damage to a single target.
• Each hit has a 50% chance to Critically Strike.
• Remove Immunity and Perfect Immunity.
• Inflict HP Drain, Bloodlust, and Crave on all enemies for the duration of battle.
• Grant an Extra Turn to all allies if any Bleed effect is present on the target.
• Damage dealt does not wake targets inflicted with Sleep or Perfect Sleep and increases based on your CURRENT HP."	"Remove Negative Effects, including Silver Effects from all allies if Bleed or Perfect Bleed is present on any enemy at the start of your turn
Permanently Increase the MAX HP of all allies by 15% when you are healed
Take 15% of your MAX HP as true damage for each burn present on self at the start of your turn
Revive up to 2 random dead allies if your are at full health at the start of your turn and after each action."	""
the-edless-horseman-gunner	The Edless Horseman	Gunner	5	false	false	GGG	"• Deal magic, physical and true damage to all enemies that increases based on your SPECIAL stat.
• Deal additional true damage to each enemy if they lack silver effects.
• Inflict Fear and Sleep for 2 turns.
• This attack does not wake sleeping enemies."	"• Deal magic, physical and true damage to a single enemy that increases based on your SPECIAL stat.
• Deal additional 2 hits of true damage to each enemy if they lack silver effects.
• Remove and Prevent all Immunity and Vanish effects, including Golden effects, on the target until they die before dealing damage.
• Inflict Perfect Disable for 2 turns.
• If an enemy has any Fear effects, inflict Perfect Stun on that enemy for 6 turns.
• This attack does not wake sleeping enemies."	"Prevent enemies from taking Extra Turns
Inflict Perfect Death on attacking enemies for 2 turns whenever you are attacked
At the beginning of battle and at the start of your turn, if any enemy has Fear, inflict 3 Grievous Burns on that enemy for 2 turns
Heal self back up to MAX HP and inflict Fear and Perfect Silence to all enemies until they die when you reach 1HP for the first time in battle."	""
the-ferryman-magus	The Ferryman	Magus	5	false	false	AAAA	"• Deals 5 hits of random damage to all enemies.
• Remove Beneficial Effects from all enemies.
• 35% Chance to inflict Stop on all enemies for 1 turn.
• 35% Chance to inflict Doom on all enemies for 2 turns."	"• Deals 5 hits of random damage to all enemies.
• Remove Immortality, Perfect Immortality, and Endure from all enemies.
• Grant Perfect Immortality and Magic Charge to all allies for 3 turns.
• 25% Chance to grant each ally an Extra Turn."	"Immune to Stun
Immune to all damage from attacks and can only take damage from Burns and other damage over time effects
Current and MAX HP reduces by 5% every turn."	""
the-killer-assassin	The Killer	Assassin	5	false	false	AAA	"• Deals one hit of physical and magic damage to a single target.
• Reduce the MAX HP of the target by 10%.
• 50% Chance to Remove All Immunity effects, including Vanish and inflict Bleed on the target for 2 turns.
• Gain Increased Max HP, ATK, and MAGIC for 2 turns if the target is bled."	"• Remove Golden Effects from all enemies.
• Remove Silver Effects from all allies.
• Disable the Passive of all enemies for 2 turns.
• 70% Chance to gain an Extra Turn."	"Inflicts two instances of Fear on random enemies for 1 turn, every turn
Inflict Perfect Disable on up to 2 random enemies for 1 turn every turn."	""
the-killer-beast-warrior	The Killer Beast	Warrior	5	false	false	AAA	"• Deals one hit of physical, magic, and true damage to all enemies.
• Steal Perfect Heal Shield from each enemy before dealing damage.
• 50% Chance to Steal One Beneficial Effect including Golden Effects, from each enemy before dealing damage.
• 35% Chance to inflict Grievous Burn on each enemies for 2 turns.
• 35% Chance to inflict Permadeath on each enemies for 2 turns."	"• Deals one hit of physical, magic, and true damage to all enemies.
• Remove All Beneficial Effects, including Golden Effects, minus Shroud, Perfect Immortality, and Soul Protect, from each enemy.
• Inflict 3 Furious Burns on each enemy for 1 turn."	""	"• Deals one hit of physical, magic, and true damage to all enemies.
• Grant Physical, Magic, or True Block to all allies for the duration of the battle.
• Remove Perfect Immunity from all enemies.
• Transform Damage Invulnerability effects, including Invincibility and Vanish on each enemy into Perfect Disable for 2 turns before dealing damage."
the-killer-prime-sentinel	The Killer Prime	Sentinel	5	false	false	SAS	"• Deals one hit of physical, magic, and true damage to all enemies.
• Inflicts Bloodlust on all enemies for 2 turns.
• 35% Chance to grant Perfect Hit to all allies for 2 turns.
• Damage dealt increases based on the enemy’s MAX HP."	"• Deals one hit of physical, magic, and true damage to all enemies.
• Remove Beneficial Effects from all enemies.
• 35% Chance to Inflict up to 4 Negative Effects on all enemies for 2 turns, including Seal, Silence, Stun, or Exhaust.
• Damage dealt increases based on the enemy’s MAX HP."	"Remove up to 2 Beneficial Effects, including Golden Effects, except Shroud, Perfect Immortality, and Soul Protect, from each enemy and inflict Curse and Permadeath for 1 turn every turn."	""
the-leprecount-sentinel	The Leprecount	Sentinel	5	false	false	MSM	"• Deal 4 hits of magic damage to all enemies.
• 40% Chance to inflict Accuracy Down, Blind, Curse or Taunt on each enemy for 4 turns per hit.
• 40% Chance to grant each ally a Random Healing or Defensive Effect for 4 turns for every enemy suffering from negative effects.
• This damage does not wake enemies inflicted with Sleep or Perfect Sleep."	"• Grant your enemies three wishes in exchange for an Extra Turn.
• An enemy wishes to be more popular. Inflict 4 Marks on a random enemy for 4 turns.
• An enemy wishes to have a simple life. Inflict Silence and Passive Disable on a random enemy for 4 turns.
• An enemy wishes to meet their ancestors. Inflict Dark Ghost on a random enemy for 4 turns."	"Gain Perfect Vanish for 1 turn when you take damage
Transform all beneficial effects, including Golden Effects, into Sleep for 1 turn on enemies that attack any ally
Inflict Exhaust on each enemy suffering from Sleep or Perfect Sleep for 2 turns at the start of your turn."	""
the-madam-magus	The Madam	Magus	5	false	false	MMM	"• Deals 1 hit of magic damage and 1 hit of true damage to all enemies.
• 50% Chance to Grant Cleanse status to allies for 2 turns.
• 75% Chance to Remove All Beneficial Effects from each enemy.
• 75% Chance to Sleep a random enemy.
• This attack does not wake targets that are asleep."	"• Grant Endure to self for 2 turns.
• Gains a Sleep Shield for 2 turns. Sleep Shield reduces all damage by 75% and has a 35% chance to inflict Perfect Sleep on enemies that attack you for 2 turns.
• 50% Chance to Revive a random dead ally with 60% HP.
• Instantly gain an Extra Turn."	"Grant Perfect Immunity to all allies for 3 turns and Increased Accuracy for the duration of battle at the start of battle
Heal all allies based on your Current HP every turn
Heal any ally below 50% HP an additional 25% of their Max HP and grant them True and Magic Damage Block for 1 turn if you have Perfect Immunity active on you after each action
Block Stat Enhancing effects on the enemy, including Damage Charge and Critical Strike effects, but excluding Increased MAX HP effects."	""
the-mercenary-warrior	The Mercenary	Warrior	5	false	false	WWW	"• Deal physical damage to a single target.
• Deal Additional Physical Damage based on the target’s MISSING HP if their HP is 50% or below.
• Inflict Bleed and Perfect Bleed on the target for the duration of battle.
• Remove All Beneficial Effects, including Golden effects, and inflict Bloodlust and HP Drain for 2 turns if the target is suffering from any Bleed effect."	"• Deal physical damage to a single target.
• Remove All Negative Effects, including Silver effects, and Heal self for 10% of your MAX HP for each effect removed.
• Increase MAX HP and ATK by +50%, increased to 100% if activated while below 50% HP.
• Gain Endure, Counterstrike and Golden Trap for 2 turns.
• Instantly gain an Extra Turn."	"Immune to all Silence and Skill Disabling effects
Grant all allies Perfect Vanish and Golden Trap for 2 turns at the start of battle
Gain 100% Critical Strike Chance for 1 turn if Vanish effects are active on self at the start of your turn
Place a Mark of Diablo on a random enemy at the start of your turn that prevents the target from reviving, gaining beneficial effects, and causes them to take additional random damage equal to 10% of their MAX HP when they take damage
This effect does not apply to bosses
Gain Perfect Vanish for 2 turns after every action
Attacks always land as Perfect Hits."	""
the-nomad-warrior	The Nomad	Warrior	5	false	false	WWS	"• Deals true damage to a single target.
• Heals you for 15% of your HP.
• 35% Chance to gain Class Advantage vs all enemies for 2 turns."	"• Deals random damage to all enemies.
• 35% Chance for each ally to Vanish for 2 turns.
• Vanish grants Immunity and Invincibility for its duration or the first offensive ability use."	"Remove Immunity and Golden Shield Effects on a random target at the start of your turn
Gain Perfect Immunity and Inflict Passive Disable on a random enemy for 1 turn after each action
Grant Ascension and Perfect Immortality to each ally for 2 turns if Vanish is present at the start of your turn."	""
the-pilgrim-magus	The Pilgrim	Magus	5	false	false	AG	"• Deal random damage to a single target.
• Inflict Cleave and Exhaust on the target for 2 turns.
• Transform each shield on the target into Perfect Death, Perfect Disable, or Perfect Heal Block for 2 turns and deal Additional Random Damage, based on the target’s MAX HP, for each shield removed.
• Grant a Random Shield to each ally for 1 turn."	"• Deal true damage to a single target equal to 100% of their MAX HP.
• Remove All Beneficial Effects, including Golden Effects, and Disable Starfire, Trooper, and Labyrinth Talismans before dealing damage to the target.
• Remove All Negative Effects, including Silver Effects, from each ally and grant 1 stack of HP Regen for 2 turns for each effect removed."	"Any enemy that takes damage will damage a random ally equal to 100% of the damage received and 50% of the original target’s Max HP
Convert all damage you take into True Damage
Revive any ally that dies while you are alive once each round
Remove All Beneficial effects, including Golden Effects and inflict Dark Ghost for 2 turns and Furious Burn for 3 turns on all enemies when you die."	""
